date,page_title,avg_page_load_time
2020-01-20,RIEDEL COCKTAIL GLASS RESTAURANT DOUBLE MANHATTAN 419/02 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,942
2020-01-20,BAROSSA VALLEY ESTATE GRENACHE/SHIRAZ/MOURVEDRE GSM BAROSSA VALLEY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1724
2020-01-12,Search RUMPLEMINZ | Proof by Southern Glazer's,1502
2020-01-12,Search CAPTAIN MORGANS | Proof by Southern Glazer's,1922
2020-01-12,Search GLENLIVET 12 YR | Proof by Southern Glazer's,2259
2020-01-09,EFFEN BLOOD ORANGE FLAVORED VODKA 75 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1914
2020-01-09,Search 958109 | Proof by Southern Glazer's,1514
2020-01-09,FEVER TREE GINGER ALE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4156
2020-01-09,ABSOLUT VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3992.8333333333335
2020-01-09,Search NIKEL & NIKEL BRANDING IRON | Proof by Southern Glazer's,1601
2020-01-09,Search GRENADINE | Proof by Southern Glazer's,10265
2020-01-09,Search CIROC | Proof by Southern Glazer's,1932
2020-01-09,Search ANTINORI GUADO | Proof by Southern Glazer's,3813
2020-01-09,Search MAKERS 46 | Proof by Southern Glazer's,2266
2020-01-09,Search 221857 | Proof by Southern Glazer's,2927
2020-01-09,Search 418801 | Proof by Southern Glazer's,1132
2020-01-09,Search FRANZIA CABERNET | Proof by Southern Glazer's,2436
2020-01-15,TITO'S VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1963.1000000000001
2020-01-15,Search DEKUYPER ANI | Proof by Southern Glazer's,3032
2020-01-15,CAPTAIN MORGAN SPICED RUM ORIGINAL 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,7315
2020-01-15,Search BRADYS | Proof by Southern Glazer's,2171
2020-01-15,Search PEACH | Proof by Southern Glazer's,2758
2020-01-15,Search CAPTAIN | Proof by Southern Glazer's,2200
2020-01-15,Search HEAVEN HILL VODKA | Proof by Southern Glazer's,10250
2020-01-15,WOODBRIDGE SAUVIGNON BLANC CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1365.5
2020-01-22,Search BACARDI LIMON | Proof by Southern Glazer's,2221
2020-01-22,Search ENROUTE | Proof by Southern Glazer's,1267.6666666666667
2020-01-22,ROBERT MONDAVI WINERY FUME BLANC NAPA VALLEY 2018 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1600
2020-01-22,Search KHAKIS | Proof by Southern Glazer's,2044
2020-01-18,Search HONEY GOST | Proof by Southern Glazer's,1815
2020-01-18,Search COURVOISIER | Proof by Southern Glazer's,4237
2020-01-18,Search CAVIT | Proof by Southern Glazer's,2324
2020-01-18,PINNACLE VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1430.5
2020-01-26,Search IL PROSECCO | Proof by Southern Glazer's,3715.5
2020-01-26,Whiskey | Type | Spirits | Proof by Southern Glazer's,5112.333333333334
2020-01-26,Search MIDORI | Proof by Southern Glazer's,4389
2020-01-26,Search WHISPERING ANGEL | Proof by Southern Glazer's,2008.5
2020-01-26,Search MAKER S MARK | Proof by Southern Glazer's,1178
2020-01-26,Search REDEMPTION RYE | Proof by Southern Glazer's,1710.5
2020-01-26,Search CAROLANS IRISH CREM 750 | Proof by Southern Glazer's,2891
2020-01-26,Water | Non-alcoholic Beverages | More | Proof by Southern Glazer's,996.9583333333333
2020-01-26,Search 73585 | Proof by Southern Glazer's,603
2020-01-26,Juices | Non-alcoholic Beverages | More | Proof by Southern Glazer's,957
2020-01-28,Red | Wine Types | Wine | Proof by Southern Glazer's,2517.625
2020-01-28,MARIE BRIZARD WATERMELON LIQUEUR 34 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2852
2020-01-28,WOODBRIDGE WHITE ZINFANDEL CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4753
2020-01-28,Search TWISTED CAB | Proof by Southern Glazer's,5165
2020-01-28,Search CALICO JACK | Proof by Southern Glazer's,1459
2020-01-28,Search 3 ROSES BOURBON | Proof by Southern Glazer's,2677
2020-01-28,Search HORNITOS TEQUILA REPOSADO 80 | Proof by Southern Glazer's,1956
2020-01-28,Search DON JULIO REAL | Proof by Southern Glazer's,2004
2020-01-28,SKYFALL VINEYARD RIESLING COLUMBIA VALLEY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1359
2020-01-28,DAILY'S PINA COLADA MIX | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2241
2020-01-03,JEFFERSON'S STRAIGHT BOURBON VERY SMALL BATCH 82.3 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2992
2020-01-03,LA PINTA POMEGRANATE INFUSED TEQUILA 38 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2880
2020-01-03,Search GOSSLING | Proof by Southern Glazer's,4275.5
2020-01-03,Search BLUE LABEL | Proof by Southern Glazer's,2514
2020-01-03,Search COINTREAU | Proof by Southern Glazer's,1664
2020-01-19,Search KAH TEQUILA | Proof by Southern Glazer's,1057
2020-01-19,JOHNNIE WALKER BLENDED SCOTCH BLUE LABEL 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,799
2020-01-19,Search RUMCHATA | Proof by Southern Glazer's,868
2020-01-19,Search BERINGER FE CAB SAUV | Proof by Southern Glazer's,1837
2020-01-19,Search ANTIGAL UNO | Proof by Southern Glazer's,2145
2020-01-24,Spirits | Proof by Southern Glazer's,6376.666666666667
2020-01-24,Checkout | Proof by Southern Glazer's,3557.181818181818
2020-01-24,Search TONIC | Proof by Southern Glazer's,2590
2020-01-24,GRAND MARNIER COGNAC & ORANGE LIQUEUR CORDON ROUGE 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1276
2020-01-24,Search BACARDI | Proof by Southern Glazer's,2250
2020-01-24,Search PALLISER ESTATE PINOT NOIR THE GREAT TED MARTINBOROUGH 2014 | Proof by Southern Glazer's,3933
2020-01-27,Search SEGURAA VIUDAS | Proof by Southern Glazer's,1348
2020-01-27,Search HOGUE | Proof by Southern Glazer's,3751.6666666666665
2020-01-27,RUMCHATA CREAM LIQUEUR HORCHATA CON RUM 27.5 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1479.5
2020-01-27,CHATEAU STE. MICHELLE RIESLING COLUMBIA VALLEY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1692
2020-01-27,Search PAHLMEYER | Proof by Southern Glazer's,1353
2020-01-27,TY KU FLAVORED SAKE JUNMAI INFUSIONS | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,816
2020-01-27,Search 33451 | Proof by Southern Glazer's,1239
2020-01-27,Search KENDALL JACKSON | Proof by Southern Glazer's,4037
2020-01-27,Varietals | Wine | Proof by Southern Glazer's,2069
2020-01-27,TAKEN CABERNET SAUVIGNON/MERLOT NAPA VALLEY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,775
2020-01-27,MAKER'S 46 STRAIGHT BOURBON 94 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4489
2020-01-27,Search JAMES | Proof by Southern Glazer's,1757
2020-01-27,Search HIBIKI SUNTORY WHISKY JAPANESE HARMONY 86 | Proof by Southern Glazer's,2351
2020-01-25,Search BAREFOOT BUBBLY | Proof by Southern Glazer's,1055
2020-01-25,Search WATHENS | Proof by Southern Glazer's,1575
2020-01-25,Wine | Proof by Southern Glazer's,3710.666666666667
2020-01-25,Search CHATEAU STE. MICHELLE | Proof by Southern Glazer's,1455
2020-01-25,Search TALISKER SINGLE MALT SCOTCH THE DISTILLERS EDITION DOUBLE MATURED 2003 91.6 | Proof by Southern Glazer's,4208
2020-01-25,Search BURBON | Proof by Southern Glazer's,4290
2020-01-25,DEKUYPER CREME DE MENTHE GREEN 60 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3124
2020-01-25,DEKUYPER KIRSCHWASSER 90 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3468
2020-01-25,BACARDI RUM ISLAND ICED TEA 25 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3076
2020-01-25,Search 10866 | Proof by Southern Glazer's,3505
2020-01-25,Search 266021 | Proof by Southern Glazer's,2745
2020-01-13,Search APEROL APERITIVO 22 | Proof by Southern Glazer's,3496
2020-01-13,Search AVERNA | Proof by Southern Glazer's,1115
2020-01-13,Search HENNESSY | Proof by Southern Glazer's,2616.25
2020-01-13,CRUZAN MANGO FLAVORED RUM 42 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1750
2020-01-13,Search PLEASANT VALLEY | Proof by Southern Glazer's,1727
2020-01-13,Search PEACH SKYY | Proof by Southern Glazer's,4109
2020-01-13,Search ESTANCIA | Proof by Southern Glazer's,1095
2020-01-13,JUSTIN CABERNET SAUVIGNON PASO ROBLES 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1678
2020-01-13,SKYY VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1345
2020-01-13,Search SMIRNOFF RASPBERRY | Proof by Southern Glazer's,2141
2020-01-13,Search SILVER PALM | Proof by Southern Glazer's,2125
2020-01-13,Search Z. ALEXANDER BROWN | Proof by Southern Glazer's,1783
2020-01-13,Search DON JULIO 1942 | Proof by Southern Glazer's,3223
2020-01-10,MONARCH CANADIAN WHISKY 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1562
2020-01-10,Wine | Proof by Southern Glazer's,5056.25
2020-01-17,MARCHESI DI BAROLO NEBBIOLO SBIROLO LANGHE 2016 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1686
2020-01-17,LA CREMA CHARDONNAY SONOMA COAST 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1142
2020-01-17,Search SKYY VODKA 80 | Proof by Southern Glazer's,1926
2020-01-06,Search BACARDI | Proof by Southern Glazer's,4092.8
2020-01-06,Search SYCAMORE | Proof by Southern Glazer's,2388
2020-01-06,Search THE PRISONER 750ML | Proof by Southern Glazer's,3909
2020-01-06,Porter & Stout | Types | Beer & Other | Proof by Southern Glazer's,1840.5
2020-01-06,Search JOSE CUE | Proof by Southern Glazer's,1727
2020-01-06,Search P MASSON | Proof by Southern Glazer's,2665
2020-01-06,MOUTON CADET BORDEAUX ROUGE RESERVE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1583
2020-01-06,Search BAILEYS | Proof by Southern Glazer's,1681
2020-01-06,JEFFERSON'S STRAIGHT BOURBON VERY SMALL BATCH 8 YR 82.3 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1527
2020-01-06,JAMESON BLENDED IRISH WHISKEY BLACK BARREL SELECT RESERVE SINGLE DISTILLERY 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2550
2020-01-06,Water | Non-alcoholic Beverages | More | Proof by Southern Glazer's,1181.5
2020-01-23,Search SPICED CAPTAIN MORGAN | Proof by Southern Glazer's,19494
2020-01-23,Search OLD FITZGERALD | Proof by Southern Glazer's,2099
2020-01-23,Search 8622 | Proof by Southern Glazer's,1506
2020-01-23,DRY CREEK VINEYARD ZINFANDEL OLD VINE DRY CREEK VALLEY 2016 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1266
2020-01-23,Search PROXIMO | Proof by Southern Glazer's,1238
2020-01-23,Search VANDERMINT | Proof by Southern Glazer's,3257
2020-01-23,Search SALENTEIN MALBEC | Proof by Southern Glazer's,11144
2020-01-23,Search MALIBU COCONUT | Proof by Southern Glazer's,2353
2020-01-23,Search CROWN APPLE | Proof by Southern Glazer's,2131
2020-01-23,VAN GOGH DUTCH CARAMEL FLAVORED VODKA 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1383
2020-01-23,Search HAKU | Proof by Southern Glazer's,972
2020-01-23,Search 6127 | Proof by Southern Glazer's,1485
2020-01-23,Search 474881 | Proof by Southern Glazer's,1337
2020-01-23,Search 970572 | Proof by Southern Glazer's,805
2020-01-23,Search GOLDEN SABB | Proof by Southern Glazer's,2151
2020-01-23,Search EROICA RIESLING COLUMBIA VALLEY 2012 | Proof by Southern Glazer's,2908
2020-01-02,Search DOM PERIGNON | Proof by Southern Glazer's,6998
2020-01-02,Search EVAN WILLIAMS | Proof by Southern Glazer's,6216
2020-01-02,Search CASAMIGOS BLANCO | Proof by Southern Glazer's,6300
2020-01-02,Search ROSE D'OR | Proof by Southern Glazer's,4270
2020-01-02,Search BLANTON | Proof by Southern Glazer's,2194
2020-01-02,Search RUFFINO | Proof by Southern Glazer's,1680
2020-01-02,SKYY VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5020
2020-01-02,GRAN MORAINE PINOT NOIR YAMHILL CARLTON DISTRICT 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1392
2020-01-02,Search SANDERMAN | Proof by Southern Glazer's,2513
2020-01-02,NEW BELGIUM JUICY HAZE IPA VOODOO RANGER | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2261
2020-01-02,Search WATERMELON | Proof by Southern Glazer's,2462
2020-01-01,KENWOOD CHARDONNAY SIX RIDGES RUSSIAN RIVER VALLEY 2018 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3153
2020-01-01,ANDRE EXTRA DRY CHAMPAGNE CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,6560
2020-01-01,MALIBU COCONUT FLAVORED RUM ORIGINAL 42 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1671
2020-01-16,T.W. SAMUELS BLENDED AMERICAN WHISKEY 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1748
2020-01-16,Search ZINFANDEL | Proof by Southern Glazer's,3582
2020-01-16,INGLENOOK CABERNET SAUVIGNON RUTHERFORD 2015 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1628
2020-01-16,Search JOSE CUERVO CLASSIC MARGARITA | Proof by Southern Glazer's,6880
2020-01-16,Countries | Spirits | Proof by Southern Glazer's,724.5
2020-01-16,Search MOTTO | Proof by Southern Glazer's,796
2020-01-16,Search JACOB S CREEK | Proof by Southern Glazer's,1688
2020-01-16,HORNITOS TEQUILA PLATA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2096.5
2020-01-16,Search 14 HANDS RUN WILD | Proof by Southern Glazer's,2136
2020-01-14,Search ANGOSTURA BITTERS AROMATIC | Proof by Southern Glazer's,1841
2020-01-14,ABSOLUT VODKA FLORIDA LIMITED EDITION 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3835.5
2020-01-14,Whiskey | Type | Spirits | Proof by Southern Glazer's,2596.655172413793
2020-01-14,CAPTAIN MORGAN SPICED RUM ORIGINAL 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2531.076923076923
2020-01-14,Search EVIAN | Proof by Southern Glazer's,2145
2020-01-14,ABSOLUT VODKA 80 W/ 12-50ML ABSOLUT JUICE APPLE 70 & 12-50ML ABSOLUT JUICE STRAWBERRY 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1814
2020-01-14,Search CASAMIGOS BLANCO | Proof by Southern Glazer's,3388
2020-01-14,Search 1942 | Proof by Southern Glazer's,4002
2020-01-14,THE PRISONER RED WINE NAPA VALLEY 2018 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1430.6666666666667
2020-01-29,SUTTER HOME WHITE ZINFANDEL CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1883
2020-01-29,Search MONDAVI NAPA | Proof by Southern Glazer's,2084.5
2020-01-29,MARTELL COGNAC CORDON BLEU GRAND CLASSIC 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1689.5
2020-01-29,Search PATRON | Proof by Southern Glazer's,2518.7777777777774
2020-01-29,Search MARSALA SWEET | Proof by Southern Glazer's,29654
2020-01-29,Search MAKER S MARK | Proof by Southern Glazer's,2204.75
2020-01-29,BASIL HAYDEN'S STRAIGHT BOURBON 8 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2080
2020-01-29,Search CASAMIGOS BLANCO | Proof by Southern Glazer's,3332
2020-01-29,Sangria | Wine Types | Wine | Proof by Southern Glazer's,1743
2020-01-29,THE GLENLIVET SINGLE MALT SCOTCH 12 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2971
2020-01-29,Search UPPER CUT | Proof by Southern Glazer's,1682
2020-01-29,Search WOODBRIDGE | Proof by Southern Glazer's,2700
2020-01-29,Search CHRISTIAN | Proof by Southern Glazer's,3062
2020-01-29,Dessert & Fortified | Wine Types | Wine | Proof by Southern Glazer's,1310
2020-01-29,WINE BY JOE PINOT NOIR ROSE WILLAMETTE VALLEY 2018 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1795
2020-01-29,Search VELVET BLACK | Proof by Southern Glazer's,2376
2020-01-31,Search BAILEYS | Proof by Southern Glazer's,2018.3333333333335
2020-01-31,JAGERMEISTER HERBAL LIQUEUR 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2011
2020-01-31,Ale | Types | Beer & Other | Proof by Southern Glazer's,1740.6666666666667
2020-01-31,Search KENTUCKY OWL | Proof by Southern Glazer's,4297
2020-01-31,TITO'S VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,890
2020-01-31,Search CULLEN | Proof by Southern Glazer's,788
2020-01-31,Search ORLOFF VODKA LIGHT 48 | Proof by Southern Glazer's,1423
2020-01-08,Rum | Type | Spirits | Proof by Southern Glazer's,2940.076923076923
2020-01-08,Search CROWN ROYAL | Proof by Southern Glazer's,5577.6
2020-01-08,KAHLUA COFFEE LIQUEUR THE ORIGINAL 40 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1768
2020-01-08,Search FLIPFLOP | Proof by Southern Glazer's,1454
2020-01-08,Search CORNERSTONE | Proof by Southern Glazer's,1411
2020-01-08,HORNITOS TEQUILA PLATA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2033.75
2020-01-08,KENDALL JACKSON CHARDONNAY VINTNER'S RESERVE CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1945
2020-01-08,Search JIM | Proof by Southern Glazer's,2760
2020-01-08,Search 62419 | Proof by Southern Glazer's,1069.5
2020-01-08,Search BOMBAY | Proof by Southern Glazer's,1875
2020-01-08,BULLEIT STRAIGHT RYE WHISKEY 95 SMALL BATCH 90 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2444
2020-01-11,Search CHATEAU ANDRON | Proof by Southern Glazer's,1756
2020-01-11,Search HORNITOS | Proof by Southern Glazer's,3410
2020-01-11,Pinot Grigio | Varietals | Wine | Proof by Southern Glazer's,1854
2020-01-07,Search ARRAN | Proof by Southern Glazer's,1458
2020-01-07,EVAN WILLIAMS HONEY WHISKEY LIQUEUR 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3519
2020-01-07,Search CAPTAIN MORGAN 100 PROOF | Proof by Southern Glazer's,5458
2020-01-07,Japan | Countries & States | Wine | Proof by Southern Glazer's,1743.5
2020-01-07,PAUL MASSON BRANDY GRANDE AMBER 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5673
2020-01-07,Search PINNACLE | Proof by Southern Glazer's,3219
2020-01-07,Search SANDEMAN | Proof by Southern Glazer's,2659.5
2020-01-07,JEFFERSON'S STRAIGHT BOURBON OCEAN AGED AT SEA VERY SMALL BATCH 90 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2899
2020-01-07,Search SKINNYGIRL | Proof by Southern Glazer's,2565
2020-01-07,Search TENDHAN | Proof by Southern Glazer's,3288
2020-01-07,Search TERRAZAS MALBEC | Proof by Southern Glazer's,3018.5
2020-01-07,Scotland | Countries | Spirits | Proof by Southern Glazer's,1113
2020-01-07,ATHENA CABERNET SAUVIGNON CALIFORNIA 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1430
2020-01-07,Search 289573 | Proof by Southern Glazer's,1606
2020-01-04,Search BURNETT S | Proof by Southern Glazer's,1698.6666666666667
2020-01-04,Search ESPOLON TEQUILA BLANCO 80 | Proof by Southern Glazer's,2884
2020-01-04,HIRAM WALKER TRIPLE SEC 30 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,6289
2020-01-04,YELLOW TAIL BIG BOLD RED SOUTH EASTERN AUSTRALIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1720
2020-01-04,RIEDEL WINE GLASS RESTAURANT PORT 0446/60 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1070
2020-01-04,Search SHERRY | Proof by Southern Glazer's,1785
2020-01-04,MARTINI & ROSSI VERMOUTH EXTRA DRY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1069
2020-01-04,CROWN ROYAL SALTED CARAMEL FLAVORED WHISKEY 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1914
2020-01-21,Red | Wine Types | Wine | Proof by Southern Glazer's,15703.161290322589
2020-01-21,Search TRAPICHE MALBEC | Proof by Southern Glazer's,1660.5
2020-01-21,Search NEWCASTLE BROWN ALE | Proof by Southern Glazer's,1810
2020-01-21,Search LUXARDO MARASCHINO ORIGINALE 64 | Proof by Southern Glazer's,1417
2020-01-21,MCMANIS FAMILY VINEYARDS (WG) CHARDONNAY RIVER JUNCTION | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1637
2020-01-21,TRINITY OAKS PINOT GRIGIO CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1134
2020-01-21,Search CAVIT CHARDONNAY | Proof by Southern Glazer's,28123
2020-01-21,Search 413737 | Proof by Southern Glazer's,1029
2020-01-21,Search MCCLELLAND S SINGLE MALT SCOTCH ISLAY 80 | Proof by Southern Glazer's,2413
2020-01-21,CASAMIGOS TEQUILA BLANCO 80 W/ 2 STAINLESS STEEL SHOT GLASSES | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1844
2020-01-21,Search MARK WEST | Proof by Southern Glazer's,5043
2020-01-21,Search 93165 | Proof by Southern Glazer's,1577
2020-01-21,Search 312802 | Proof by Southern Glazer's,1370
2020-01-21,Search MANIS | Proof by Southern Glazer's,1798
2020-01-21,BERONIA RIOJA RESERVA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1679
2020-01-21,Search ZING ZANG BLOODY MARY MIX | Proof by Southern Glazer's,2095
2020-01-05,Search DEKUYPER | Proof by Southern Glazer's,10494
2020-01-05,ERATH PINOT NOIR ROSE OREGON | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2488
2020-01-05,AUROS CABERNET SAUVIGNON NAPA VALLEY 2016 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1440
2020-01-05,ABSOLUT VODKA 80 MATRIX LABEL | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1665
2020-01-30,Search ORGEAT | Proof by Southern Glazer's,3148
2020-01-30,Search JOHNNY WALKER BLACK | Proof by Southern Glazer's,1833
2020-01-30,Search FLUIR DE PRARIE | Proof by Southern Glazer's,2948
2020-01-30,Search ROULOT | Proof by Southern Glazer's,1893
2020-01-30,Search 442552 | Proof by Southern Glazer's,1140
2020-01-30,RUFFINO PROSECCO EXTRA DRY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1315
2020-01-30,HORNITOS TEQUILA PLATA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1824
2020-01-30,Search DISARONNO AMARETTO ORIGINALE 56 | Proof by Southern Glazer's,2350
2020-01-30,Search FEE BROTHER'S CHERRY | Proof by Southern Glazer's,7070
2020-01-30,Search MT VEEDER | Proof by Southern Glazer's,1303
2020-01-30,Search ABSINTHE | Proof by Southern Glazer's,1952
2020-01-30,Search VAN GOUGH ACAI | Proof by Southern Glazer's,2941
2020-01-30,Search 941007 | Proof by Southern Glazer's,1338
2020-01-20,Malt | Types | Beer & Other | Proof by Southern Glazer's,4126.5
2020-01-20,VEUVE CLICQUOT CHAMPAGNE DEMI SEC | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,513.6666666666666
2020-01-20,SCHLITZ PREMIUM LAGER 2/12 PACK | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2558
2020-01-20,Search BITTER | Proof by Southern Glazer's,3494
2020-01-20,Search CROWN | Proof by Southern Glazer's,2312.5
2020-01-20,Search ARISTOCRAT VODKA 80 | Proof by Southern Glazer's,2099
2020-01-20,Search SKINNY GIRL MARGARITA | Proof by Southern Glazer's,2923
2020-01-20,CALVERT BLENDED AMERICAN WHISKEY EXTRA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2693
2020-01-20,Search BEAM | Proof by Southern Glazer's,2494.6666666666665
2020-01-20,Search PERNOD RICARD USA | Proof by Southern Glazer's,2015
2020-01-20,Search ADMIRAL | Proof by Southern Glazer's,1494
2020-01-12,JAMESON BLENDED IRISH WHISKEY 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1598
2020-01-12,CROWN ROYAL CANADIAN WHISKY FINE DELUXE 80 W/ FLASK (TAILGATE EDITION PACK) | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1248.5
2020-01-09,JOSH CELLARS CABERNET SAUVIGNON CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3925
2020-01-09,Search LUXARDO MARASCHINO ORIGINALE 64 | Proof by Southern Glazer's,2588
2020-01-09,Search 947486 | Proof by Southern Glazer's,2827
2020-01-09,Search BLACKHEART SPICED RUM 93 | Proof by Southern Glazer's,3098
2020-01-09,THREE OLIVES BERRY FLAVORED VODKA 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5686
2020-01-09,Search CIROC VODKA 80 | Proof by Southern Glazer's,1801
2020-01-09,Search WALKER 375 | Proof by Southern Glazer's,3187
2020-01-09,RON ZACAPA AGED RUM CENTENARIO SOLERA GRAN RESERVA 23 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,16973
2020-01-09,PINE RIDGE CHENIN BLANC/VIOGNIER LIMITED CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5435
2020-01-09,Search 464367 | Proof by Southern Glazer's,4337
2020-01-09,BUCHANAN'S BLENDED SCOTCH DELUXE 12 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1022
2020-01-09,Search ABSOLUT MAN | Proof by Southern Glazer's,2473
2020-01-09,JOHNNIE WALKER BLENDED SCOTCH RED LABEL 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,831
2020-01-09,Search 412092 | Proof by Southern Glazer's,1315
2020-01-09,Search WENTE VINEYARDS | Proof by Southern Glazer's,1878
2020-01-09,Search IL BRUCIATO BOLGHERI ANTINORI | Proof by Southern Glazer's,1755
2020-01-09,Search BLACKBERRY BRANDY | Proof by Southern Glazer's,2200
2020-01-09,Search PAPPY | Proof by Southern Glazer's,904
2020-01-15,Search REDBREAST | Proof by Southern Glazer's,2558
2020-01-15,Red | Wine Types | Wine | Proof by Southern Glazer's,1864
2020-01-15,Search ANGELS ENVY | Proof by Southern Glazer's,2779
2020-01-15,Search DRAMBUIE | Proof by Southern Glazer's,938
2020-01-15,SOHO LYCHEE LIQUEUR 42 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1339
2020-01-15,Japan | Countries | Spirits | Proof by Southern Glazer's,1426.5
2020-01-15,Search SEAGRAMS AMERICAN | Proof by Southern Glazer's,2976
2020-01-15,Search STREGA HERBAL LIQUEUR 80 | Proof by Southern Glazer's,991.25
